879773,https://www.airbnb.com/rooms/879773,https://a0.muscache.com/im/pictures/14908410/829d5ed2_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,45.01975,-93.35966,$35.00 
881006,https://www.airbnb.com/rooms/881006,https://a0.muscache.com/im/pictures/2be1f98a-5937-4cad-88b7-6df39ef3513b.jpg?aki_policy=large,Anoka,Anoka,MN,45.19633,-93.38801,$185.00 
892733,https://www.airbnb.com/rooms/892733,https://a0.muscache.com/im/pictures/8d0d9516-c770-42e2-9cc9-12928a1a08c0.jpg?aki_policy=large,Anoka,Anoka,MN,45.19526,-93.38623,$85.00 
892771,https://www.airbnb.com/rooms/892771,https://a0.muscache.com/im/pictures/76ddd079-2024-4ea9-91cf-2ae69ffbae26.jpg?aki_policy=large,Anoka,Anoka,MN,45.19578,-93.38603,$75.00 
936445,https://www.airbnb.com/rooms/936445,https://a0.muscache.com/im/pictures/13817153/2fef2640_original.jpg?aki_policy=large,Hennepin,Maple Grove,MN,45.07559,-93.42167,$100.00 
979882,https://www.airbnb.com/rooms/979882,https://a0.muscache.com/im/pictures/16943140/400a98a9_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.95479,-93.216,$75.00 
1004244,https://www.airbnb.com/rooms/1004244,https://a0.muscache.com/im/pictures/33666412/18222136_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.9114,-93.32154,$325.00 
1013151,https://www.airbnb.com/rooms/1013151,https://a0.muscache.com/im/pictures/15230024/6984478c_original.jpg?aki_policy=large,Scott,Shakopee,MN,44.78734,-93.53358,$350.00 
1042159,https://www.airbnb.com/rooms/1042159,https://a0.muscache.com/im/pictures/15670798/92a75609_original.jpg?aki_policy=large,Ramsey,Saint Paul,MN,44.95422,-93.14299,$85.00 
1058209,https://www.airbnb.com/rooms/1058209,https://a0.muscache.com/im/pictures/d79555dd-d108-44e8-aa3b-abc6d5f75306.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.95032,-93.30198,$150.00 
1075369,https://www.airbnb.com/rooms/1075369,https://a0.muscache.com/im/pictures/f6fefc1f-48f1-41c7-bb27-3a120d602782.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.94611,-93.24817,$155.00 
1075404,https://www.airbnb.com/rooms/1075404,https://a0.muscache.com/im/pictures/106268228/640de828_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.94737,-93.24798,$155.00 
1075439,https://www.airbnb.com/rooms/1075439,https://a0.muscache.com/im/pictures/106266021/fe109bab_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.94762,-93.24772,$135.00 
1090512,https://www.airbnb.com/rooms/1090512,https://a0.muscache.com/im/pictures/48216486/03af6b0e_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.92677,-93.28337,$75.00 
1107895,https://www.airbnb.com/rooms/1107895,https://a0.muscache.com/im/pictures/12575ed7-270a-4d39-ac70-b838168d470c.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.94728,-93.34705,$189.00 
1107925,https://www.airbnb.com/rooms/1107925,https://a0.muscache.com/im/pictures/d8d49fc9-a723-4112-9ea7-1232bf7df004.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.94703,-93.34606,$637.00 
1187285,https://www.airbnb.com/rooms/1187285,https://a0.muscache.com/im/pictures/17855249/a6f3c78d_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.95303,-93.2579,$55.00 
1191693,https://www.airbnb.com/rooms/1191693,https://a0.muscache.com/im/pictures/57399857/b8483a39_original.jpg?aki_policy=large,Hennepin,Eden Prairie,MN,44.84418,-93.45369,$70.00 
1213007,https://www.airbnb.com/rooms/1213007,https://a0.muscache.com/im/pictures/3e4a0994-d7a3-42ca-9aa8-8f9f66727281.jpg?aki_policy=large,Anoka,Minneapolis,MN,45.0597,-93.23978,$50.00 
1221532,https://www.airbnb.com/rooms/1221532,https://a0.muscache.com/im/pictures/18378657/2d45daa3_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.94733,-93.29033,$57.00 
1236594,https://www.airbnb.com/rooms/1236594,https://a0.muscache.com/im/pictures/20542673/1afa750e_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.96909,-93.29545,$180.00 
1256215,https://www.airbnb.com/rooms/1256215,https://a0.muscache.com/im/pictures/20005461/f5da5c35_original.jpg?aki_policy=large,Ramsey,Roseville,MN,45.00996,-93.10923,$300.00 
1262108,https://www.airbnb.com/rooms/1262108,https://a0.muscache.com/im/pictures/ff64373d-727b-4863-b90f-33f7eee350c8.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.99713,-93.28618,$60.00 
1293792,https://www.airbnb.com/rooms/1293792,https://a0.muscache.com/im/pictures/30871728/c2718176_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.95841,-93.26877,$59.00 
1342854,https://www.airbnb.com/rooms/1342854,https://a0.muscache.com/im/pictures/2a0527fe-0e57-45d0-8c14-3c3c88f02281.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.99284,-93.26755,$125.00 
1349064,https://www.airbnb.com/rooms/1349064,https://a0.muscache.com/im/pictures/4f0bc740-cfe7-413c-ab68-d53cc117aeb3.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.94058,-93.28707,$79.00 
1361241,https://www.airbnb.com/rooms/1361241,https://a0.muscache.com/im/pictures/58830903/ce359b09_original.jpg?aki_policy=large,Hennepin,Minneapolis,MN,44.95988,-93.2641,$87.00 
